file_path,caption
../datalake/PASTIS24/pickle24x24/10432_3.pickle,"The crop of can be seen in the image meadow covering an area close to 9300 m2, winter barley spanning approximately 24200 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20043_15.pickle,"The crop of can be seen in the image meadow with an estimated surface of 3700 m2, grapevine representing an area of around 1600 m2, sorghum with an estimated surface of 6900 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10445_9.pickle,"The crop of can be seen in the image meadow with an estimated size of 2000 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10051_5.pickle,"A cultivated area with can be observed soft winter wheat occupying around 38900 m2, winter rapeseed with an estimated surface of 12500 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40554_11.pickle,"The image reveals a crop of meadow with an estimated surface of 29200 m2, soft winter wheat with a dimension close to 5400 m2, winter barley with an approximate area of 18000 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20016_9.pickle,"This land shows the presence of the crop of beet with an approximate area of 9800 m2, winter durum wheat covering about 100 m2, fruits,  vegetables, flowers with a dimension close to 17500 m2, potatoes with a dimension close to 4700 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40191_21.pickle,"The image reveals a crop of soft winter wheat representing an area of around 14400 m2, corn occupying around 29800 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30594_19.pickle,"The image shows the presence of meadow with an estimated surface of 51300 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20376_8.pickle,"The image reveals a crop of meadow with an estimated surface of 9000 m2, leguminous fodder covering about 20100 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20150_23.pickle,"In the image, the cultivated area corresponds to winter barley spanning approximately 5200 m2, grapevine with a dimension close to 47200 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10038_11.pickle,"A crop of can be identified in the image soft winter wheat with an estimated size of 10000 m2, winter barley with a coverage of approximately 2200 m2, winter rapeseed covering about 16500 m2, spring barley occupying around 9800 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40482_6.pickle,"The image shows the presence of meadow with an estimated surface of 7900 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30572_16.pickle,"The image displays the crop of meadow with a dimension close to 14900 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30315_19.pickle,"The image reveals a crop of meadow spanning approximately 19500 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40452_10.pickle,"The image reflects the crop of winter barley with an estimated surface of 34000 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10035_16.pickle,"The image reflects the crop of meadow spanning approximately 43000 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30337_20.pickle,"In the image, the cultivated area corresponds to meadow with an approximate area of 13300 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40083_17.pickle,"The image shows the presence of soft winter wheat with an approximate area of 7300 m2, corn representing an area of around 42000 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30541_23.pickle,"The image shows the presence of meadow with an estimated surface of 14800 m2, sunflower representing an area of around 13200 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10423_16.pickle,"The crop of is visible in the image meadow representing an area of around 42800 m2, corn with an estimated size of 13500 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10446_7.pickle,"The image shows the presence of meadow with a coverage of approximately 17600 m2, winter barley with an estimated size of 34400 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40053_6.pickle,"The crop of can be seen in the image meadow with a dimension close to 4600 m2, corn covering an area close to 11000 m2, beet covering about 7100 m2, fruits,  vegetables, flowers representing an area of around 20700 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20233_19.pickle,No crops were identified in the image.
../datalake/PASTIS24/pickle24x24/10088_8.pickle,"This area has been identified with the crop of meadow with a coverage of approximately 17300 m2, spring barley covering an area close to 1800 m2, potatoes occupying around 1800 m2, orchard with an estimated surface of 4400 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10388_11.pickle,"The image reveals a crop of meadow with a dimension close to 3800 m2, winter barley with a coverage of approximately 27900 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30473_20.pickle,"The crop of can be seen in the image winter barley with a dimension close to 37100 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30658_5.pickle,"The image shows a cultivated area of meadow covering an area close to 28700 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40459_22.pickle,"In the image, the cultivated area corresponds to corn spanning approximately 15500 m2, winter rapeseed spanning approximately 10700 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10099_21.pickle,"The image reflects the crop of soft winter wheat spanning approximately 20300 m2, winter rapeseed with an estimated surface of 8000 m2, spring barley with an estimated size of 14000 m2, beet with an estimated size of 5600 m2, leguminous fodder occupying around 4700 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40105_11.pickle,"The crop appearing in the image is soft winter wheat with an estimated surface of 36100 m2, corn with an approximate area of 20200 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30720_21.pickle,No visible crops appear in the analyzed image.
../datalake/PASTIS24/pickle24x24/10498_13.pickle,"The image highlights the crop of meadow representing an area of around 25400 m2, corn with a coverage of approximately 6400 m2, winter barley with an estimated size of 24600 m2, leguminous fodder with an approximate area of 600 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30044_0.pickle,"This land shows the presence of the crop of meadow occupying around 56200 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20494_6.pickle,"This area has been identified with the crop of meadow with an estimated surface of 27700 m2, leguminous fodder with an approximate area of 6500 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20228_4.pickle,"The image shows a cultivated area of winter durum wheat with an estimated surface of 25200 m2, sorghum with an estimated surface of 31300 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10414_6.pickle,"The image shows the presence of meadow occupying around 25200 m2, corn occupying around 1200 m2, winter triticale with a coverage of approximately 6600 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40075_13.pickle,"The image represents a cultivated area of meadow with an estimated surface of 8700 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20037_1.pickle,No crop presence was recorded in this region.
../datalake/PASTIS24/pickle24x24/10465_14.pickle,"The crop of can be seen in the image soft winter wheat covering about 8600 m2, corn with an estimated surface of 18800 m2, winter barley with an approximate area of 23900 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
